airport_ID,airport_name,IATA,ICAO,country,city
1452,Owen Roberts International Airport,GCM,MWCR,Cayman Islands,Georgetown
1453,Clarence A. Bain Airport,MAY,MYAB,Bahamas,Clarence Bain
1454,Andros Town Airport,ASD,MYAF,Bahamas,Andros Town
1455,Leonard M Thompson International Airport,MHH,MYAM,Bahamas,Marsh Harbor
1456,San Andros Airport,SAQ,MYAN,Bahamas,San Andros
1457,Spring Point Airport,AXP,MYAP,Bahamas,Spring Point
1458,Treasure Cay Airport,TCB,MYAT,Bahamas,Treasure Cay
1459,Chub Cay Airport,CCZ,MYBC,Bahamas,Chub Cay
1460,Great Harbour Cay Airport,GHC,MYBG,Bahamas,Bullocks Harbour
1461,South Bimini Airport,BIM,MYBS,Bahamas,Alice Town
1462,Exuma International Airport,GGT,MYEF,Bahamas,Great Exuma
1463,North Eleuthera Airport,ELH,MYEH,Bahamas,North Eleuthera
1464,Governor's Harbour Airport,GHB,MYEM,Bahamas,Governor's Harbor
1465,Normans Cay Airport,NMC,MYEN,Bahamas,Norman's Cay
1466,Rock Sound Airport,RSD,MYER,Bahamas,Rock Sound
1467,Staniel Cay Airport,TYM,MYES,Bahamas,Staniel Cay
1468,Grand Bahama International Airport,FPO,MYGF,Bahamas,Freeport
1469,Inagua Airport,IGA,MYIG,Bahamas,Matthew Town
1470,Deadman's Cay Airport,LGI,MYLD,Bahamas,Dead Man's Cay
1471,Stella Maris Airport,SML,MYLS,Bahamas,Stella Maris
1472,Mayaguana Airport,MYG,MYMM,Bahamas,Mayaguana
1473,Lynden Pindling International Airport,NAS,MYNN,Bahamas,Nassau
1474,Duncan Town Airport,DCT,MYRD,Bahamas,Duncan Town
1475,Rum Cay Airport,RCY,MYRP,Bahamas,Port Nelson
1476,San Salvador Airport,ZSA,MYSM,Bahamas,Cockburn Town
1477,Philip S. W. Goldson International Airport,BZE,MZBZ,Belize,Belize City
1478,Aitutaki Airport,AIT,NCAI,Cook Islands,Aitutaki
1479,Rarotonga International Airport,RAR,NCRG,Cook Islands,Avarua
1480,Nadi International Airport,NAN,NFFN,Fiji,Nandi
1481,Nausori International Airport,SUV,NFNA,Fiji,Nausori
1482,Fua'amotu International Airport,TBU,NFTF,Tonga,Tongatapu
1483,Vava'u International Airport,VAV,NFTV,Tonga,Vava'u
1484,Bonriki International Airport,TRW,NGTA,Kiribati,Tarawa
1485,Tabiteuea North Airport,TBF,NGTE,Kiribati,Tabiteuea North
1486,Hihifo Airport,WLS,NLWW,Wallis and Futuna,Wallis
1487,Faleolo International Airport,APW,NSFA,Samoa,Faleolo
1488,Pago Pago International Airport,PPG,NSTU,American Samoa,Pago Pago
1489,Rurutu Airport,RUR,NTAR,French Polynesia,Rurutu
1490,Tubuai Airport,TUB,NTAT,French Polynesia,Tubuai
1491,Anaa Airport,AAA,NTGA,French Polynesia,Anaa
1492,Fangatau Airport,FGU,NTGB,French Polynesia,Fangatau
1493,Tikehau Airport,TIH,NTGC,French Polynesia,Tikehau
1494,Reao Airport,REA,NTGE,French Polynesia,Reao
1495,Fakarava Airport,FAV,NTGF,French Polynesia,Fakarava
1496,Manihi Airport,XMH,NTGI,French Polynesia,Manihi
1497,Totegegie Airport,GMR,NTGJ,French Polynesia,Totegegie
1498,Kaukura Airport,KKR,NTGK,French Polynesia,Kaukura Atoll
1499,Makemo Airport,MKP,NTGM,French Polynesia,Makemo
1500,Puka Puka Airport,PKP,NTGP,French Polynesia,Puka Puka
1501,Takapoto Airport,TKP,NTGT,French Polynesia,Takapoto
1502,Arutua Airport,AXR,NTGU,French Polynesia,Arutua
1503,Mataiva Airport,MVT,NTGV,French Polynesia,Mataiva
1504,Takaroa Airport,TKX,NTKR,French Polynesia,Takaroa
1505,Nuku Hiva Airport,NHV,NTMD,French Polynesia,Nuku Hiva
1506,Bora Bora Airport,BOB,NTTB,French Polynesia,Bora Bora
1507,Rangiroa Airport,RGI,NTTG,French Polynesia,Rangiroa
1508,Huahine-Fare Airport,HUH,NTTH,French Polynesia,Huahine Island
1509,Moorea Airport,MOZ,NTTM,French Polynesia,Moorea
1510,Hao Airport,HOI,NTTO,French Polynesia,Hao Island
1511,Maupiti Airport,MAU,NTTP,French Polynesia,Maupiti
1512,Raiatea Airport,RFP,NTTR,French Polynesia,Raiatea Island
1513,Bauerfield International Airport,VLI,NVVV,Vanuatu,Port-vila
1514,Koné Airport,KNQ,NWWD,New Caledonia,Kone
1515,Koumac Airport,KOC,NWWK,New Caledonia,Koumac
1516,Lifou Airport,LIF,NWWL,New Caledonia,Lifou
1517,Nouméa Magenta Airport,GEA,NWWM,New Caledonia,Noumea
1518,Maré Airport,MEE,NWWR,New Caledonia,Mare
1519,Touho Airport,TOU,NWWU,New Caledonia,Touho
1520,Ouvéa Airport,UVE,NWWV,New Caledonia,Ouvea
1521,La Tontouta International Airport,NOU,NWWW,New Caledonia,Noumea
1522,Auckland International Airport,AKL,NZAA,New Zealand,Auckland
1523,Taupo Airport,TUO,NZAP,New Zealand,Taupo
1524,Ardmore Airport,AMZ,NZAR,New Zealand,Ardmore
1525,Christchurch International Airport,CHC,NZCH,New Zealand,Christchurch
1526,Chatham Islands-Tuuta Airport,CHT,NZCI,New Zealand,Chatham Island
1527,Dunedin Airport,DUD,NZDN,New Zealand,Dunedin
1528,Gisborne Airport,GIS,NZGS,New Zealand,Gisborne
1529,Glentanner Airport,GTN,NZGT,New Zealand,Glentanner
1530,Hokitika Airfield,HKK,NZHK,New Zealand,Hokitika
1531,Hamilton International Airport,HLZ,NZHN,New Zealand,Hamilton
1532,Kerikeri Airport,KKE,NZKK,New Zealand,Kerikeri
1533,Kaitaia Airport,KAT,NZKT,New Zealand,Kaitaia
1534,Alexandra Airport,ALR,NZLX,New Zealand,Alexandra
1535,Mount Cook Airport,MON,NZMC,New Zealand,Mount Cook
1536,Manapouri Airport,TEU,NZMO,New Zealand,Manapouri
1537,Hood Airport,MRO,NZMS,New Zealand,Masterton
1538,New Plymouth Airport,NPL,NZNP,New Zealand,New Plymouth
1539,Nelson Airport,NSN,NZNS,New Zealand,Nelson
1540,Invercargill Airport,IVC,NZNV,New Zealand,Invercargill
1541,RNZAF Base Ohakea,OHA,NZOH,New Zealand,Ohakea
1542,Oamaru Airport,OAM,NZOU,New Zealand,Oamaru
1543,Palmerston North Airport,PMR,NZPM,New Zealand,Palmerston North
1544,Paraparaumu Airport,PPQ,NZPP,New Zealand,Paraparaumu
1545,Queenstown International Airport,ZQN,NZQN,New Zealand,Queenstown International
1546,Rotorua Regional Airport,ROT,NZRO,New Zealand,Rotorua
1547,Tauranga Airport,TRG,NZTG,New Zealand,Tauranga
1548,Timaru Airport,TIU,NZTU,New Zealand,Timaru
1549,Pukaki Airport,TWZ,NZUK,New Zealand,Pukaki
1550,Woodbourne Airport,BHE,NZWB,New Zealand,Woodbourne
1551,Wanaka Airport,WKA,NZWF,New Zealand,Wanaka
1552,Whakatane Airport,WHK,NZWK,New Zealand,Whakatane
1553,Wellington International Airport,WLG,NZWN,New Zealand,Wellington
1554,Wairoa Airport,WIR,NZWO,New Zealand,Wairoa
1555,Whangarei Airport,WRE,NZWR,New Zealand,Whangarei
1556,Westport Airport,WSZ,NZWS,New Zealand,Westport
1557,Wanganui Airport,WAG,NZWU,New Zealand,Wanganui
1558,Herat Airport,HEA,OAHR,Afghanistan,Herat
1559,Jalalabad Airport,JAA,OAJL,Afghanistan,Jalalabad
1560,Hamid Karzai International Airport,KBL,OAKB,Afghanistan,Kabul
1561,Kandahar Airport,KDH,OAKN,Afghanistan,Kandahar
1562,Maimana Airport,MMZ,OAMN,Afghanistan,Maimama
1563,Mazar I Sharif Airport,MZR,OAMS,Afghanistan,Mazar-i-sharif
1564,Shindand Airport,OAH,OASD,Afghanistan,Shindand
1565,Konduz Airport,UND,OAUZ,Afghanistan,Kunduz
1566,Bahrain International Airport,BAH,OBBI,Bahrain,Bahrain
1567,Abha Regional Airport,AHB,OEAB,Saudi Arabia,Abha
1568,Al Ahsa Airport,HOF,OEAH,Saudi Arabia,Al-ahsa
1569,Al Baha Airport,ABT,OEBA,Saudi Arabia,El-baha
1570,Bisha Airport,BHH,OEBH,Saudi Arabia,Bisha
1571,King Fahd International Airport,DMM,OEDF,Saudi Arabia,Dammam
1572,King Abdulaziz Air Base,DHA,OEDR,Saudi Arabia,Dhahran
1573,Jizan Regional Airport,GIZ,OEGN,Saudi Arabia,Gizan
1574,Gassim Airport,ELQ,OEGS,Saudi Arabia,Gassim
1575,Gurayat Domestic Airport,URY,OEGT,Saudi Arabia,Guriat
1576,Ha'il Airport,HAS,OEHL,Saudi Arabia,Hail
1577,Jubail Airport,QJB,OEJB,Saudi Arabia,Jubail
1578,King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,Jeddah
1579,King Khaled Military City Airport,KMC,OEKK,Saudi Arabia,King Khalid Mil.city
1580,Prince Mohammad Bin Abdulaziz Airport,MED,OEMA,Saudi Arabia,Madinah
1581,Nejran Airport,EAM,OENG,Saudi Arabia,Nejran
1582,Al Qaisumah/Hafr Al Batin Airport,AQI,OEPA,Saudi Arabia,Hafr Al-batin
1583,Rafha Domestic Airport,RAH,OERF,Saudi Arabia,Rafha
1584,King Khaled International Airport,RUH,OERK,Saudi Arabia,Riyadh
1585,Arar Domestic Airport,RAE,OERR,Saudi Arabia,Arar
1586,Sharurah Airport,SHW,OESH,Saudi Arabia,Sharurah
1587,Sulayel Airport,SLF,OESL,Saudi Arabia,Sulayel
1588,Tabuk Airport,TUU,OETB,Saudi Arabia,Tabuk
1589,Ta’if Regional Airport,TIF,OETF,Saudi Arabia,Taif
1590,Turaif Domestic Airport,TUI,OETR,Saudi Arabia,Turaif
1591,Al Wajh Domestic Airport,EJH,OEWJ,Saudi Arabia,Wejh
1592,Prince Abdulmohsin Bin Abdulaziz Airport,YNB,OEYN,Saudi Arabia,Yenbo
1593,Abadan Airport,ABD,OIAA,Iran,Abadan
1594,Dezful Airport,DEF,OIAD,Iran,Dezful
1595,Aghajari Airport,AKW,OIAG,Iran,Aghajari
1596,Gachsaran Airport,GCH,OIAH,Iran,Gachsaran
1597,Omidiyeh Airport,OMI,OIAJ,Iran,Omidyeh
1598,Mahshahr Airport,MRX,OIAM,Iran,Bandar Mahshahr
1599,Ahwaz Airport,AWZ,OIAW,Iran,Ahwaz
1600,Abu Musa Island Airport,AEU,OIBA,Iran,Abumusa I.
1601,Bushehr Airport,BUZ,OIBB,Iran,Bushehr
1602,Kish International Airport,KIH,OIBK,Iran,Kish Island
1603,Bandar Lengeh Airport,BDH,OIBL,Iran,Bandar Lengeh
1604,Khark Island Airport,KHK,OIBQ,Iran,Khark Island
1605,Sirri Island Airport,SXI,OIBS,Iran,Siri Island
1606,Lavan Island Airport,LVP,OIBV,Iran,Lavan Island
1607,Shahid Ashrafi Esfahani Airport,KSH,OICC,Iran,Bakhtaran
1608,Sanandaj Airport,SDG,OICS,Iran,Sanandaj
1609,Hesa Airport,IFH,OIFE,Iran,Daran
1610,Kashan Airport,KKS,OIFK,Iran,Kashan
1611,Esfahan Shahid Beheshti International Airport,IFN,OIFM,Iran,Esfahan
1612,Sardar-e-Jangal Airport,RAS,OIGG,Iran,Rasht
1613,Arak Airport,AJK,OIHR,Iran,Arak
1614,Mehrabad International Airport,THR,OIII,Iran,Teheran
1615,Qazvin Airport,GZW,OIIK,Iran,Ghazvin
1616,Bandar Abbas International Airport,BND,OIKB,Iran,Bandar Abbas
1617,Jiroft Airport,JYR,OIKJ,Iran,Jiroft
1618,Kerman Airport,KER,OIKK,Iran,Kerman
1619,Havadarya Airport,HDR,OIKP,Iran,Bandar Abbas
1620,Sirjan Airport,SYJ,OIKY,Iran,Sirjan
1621,Birjand Airport,XBJ,OIMB,Iran,Birjand
1622,Sarakhs Airport,CKT,OIMC,Iran,Sarakhs
1623,Shahroud Airport,RUD,OIMJ,Iran,Emam Shahr
1624,Tabas Airport,TCX,OIMT,Iran,Tabas
1625,Kalaleh Airport,KLM,OINE,Iran,Kalaleh
1626,Ramsar Airport,RZR,OINR,Iran,Ramsar
1627,Fasa Airport,FAZ,OISF,Iran,Fasa
1628,Jahrom Airport,JAR,OISJ,Iran,Jahrom
1629,Lamerd Airport,LFM,OISR,Iran,Lamerd
1630,Shiraz Shahid Dastghaib International Airport,SYZ,OISS,Iran,Shiraz
1631,Khoy Airport,KHY,OITK,Iran,Khoy
1632,Tabriz International Airport,TBZ,OITT,Iran,Tabriz
1633,Zanjan Airport,JWN,OITZ,Iran,Zanjan
1634,Shahid Sadooghi Airport,AZD,OIYY,Iran,Yazd
1635,Zabol Airport,ACZ,OIZB,Iran,Zabol
1636,Konarak Airport,ZBR,OIZC,Iran,Chah Bahar
1637,Zahedan International Airport,ZAH,OIZH,Iran,Zahedan
1638,Iran Shahr Airport,IHR,OIZI,Iran,Iran Shahr
1639,Queen Alia International Airport,AMM,OJAI,Jordan,Amman
1640,Amman-Marka International Airport,ADJ,OJAM,Jordan,Amman
1641,Aqaba King Hussein International Airport,AQJ,OJAQ,Jordan,Aqaba
1642,King Hussein Air College,OMF,OJMF,Jordan,Mafraq
1643,Kuwait International Airport,KWI,OKBK,Kuwait,Kuwait
1644,Beirut Rafic Hariri International Airport,BEY,OLBA,Lebanon,Beirut
1645,Rene Mouawad Air Base,KYE,OLKA,Lebanon,Kleiat
1646,Abu Dhabi International Airport,AUH,OMAA,United Arab Emirates,Abu Dhabi
1647,Bateen Airport,AZI,OMAD,United Arab Emirates,Abu Dhabi
1648,Al Dhafra Air Base,DHF,OMAM,United Arab Emirates,Abu Dhabi
1649,Dubai International Airport,DXB,OMDB,United Arab Emirates,Dubai
1650,Fujairah International Airport,FJR,OMFJ,United Arab Emirates,Fujeirah
1651,Ras Al Khaimah International Airport,RKT,OMRK,United Arab Emirates,Ras Al Khaimah
1652,Sharjah International Airport,SHJ,OMSJ,United Arab Emirates,Sharjah
1653,Khasab Air Base,KHS,OOKB,Oman,Khasab
1654,Masirah Air Base,MSH,OOMA,Oman,Masirah
1655,Muscat International Airport,MCT,OOMS,Oman,Muscat
1656,Salalah Airport,SLL,OOSA,Oman,Salalah
1657,Thumrait Air Base,TTH,OOTH,Oman,Thumrait
1658,Bhagatanwala Airport,BHW,OPBG,Pakistan,Bhagtanwala
1659,Faisalabad International Airport,LYP,OPFA,Pakistan,Faisalabad
1660,Gwadar International Airport,GWD,OPGD,Pakistan,Gwadar
1661,Gilgit Airport,GIL,OPGT,Pakistan,Gilgit
1662,Shahbaz Air Base,JAG,OPJA,Pakistan,Jacobsbad
1663,Jinnah International Airport,KHI,OPKC,Pakistan,Karachi
1664,Alama Iqbal International Airport,LHE,OPLA,Pakistan,Lahore
1665,Mangla Airport,XJM,OPMA,Pakistan,Mangla
1666,Muzaffarabad Airport,MFG,OPMF,Pakistan,Muzaffarabad
1667,Mianwali Air Base,MWD,OPMI,Pakistan,Mianwali
1668,Moenjodaro Airport,MJD,OPMJ,Pakistan,Moenjodaro
1669,Multan International Airport,MUX,OPMT,Pakistan,Multan
1670,Shaheed Benazirabad Airport,WNS,OPNH,Pakistan,Nawabshah
1671,Panjgur Airport,PJG,OPPG,Pakistan,Panjgur
1672,Pasni Airport,PSI,OPPI,Pakistan,Pasni
1673,Peshawar International Airport,PEW,OPPS,Pakistan,Peshawar
1674,Quetta International Airport,UET,OPQT,Pakistan,Quetta
1675,Shaikh Zaid Airport,RYK,OPRK,Pakistan,Rahim Yar Khan
1676,Rawalakot Airport,RAZ,OPRT,Pakistan,Rawala Kot
1677,Sukkur Airport,SKZ,OPSK,Pakistan,Sukkur
1678,Saidu Sharif Airport,SDT,OPSS,Pakistan,Saidu Sharif
1679,Sui Airport,SUL,OPSU,Pakistan,Sui
1680,Talhar Airport,BDN,OPTH,Pakistan,Talhar
1681,Wana Airport,WAF,OPWN,Pakistan,Wana
1682,Zhob Airport,PZH,OPZB,Pakistan,Zhob
1683,Basrah International Airport,BSR,ORMM,Iraq,Basrah
1684,Aleppo International Airport,ALP,OSAP,Syria,Aleppo
1685,Damascus International Airport,DAM,OSDI,Syria,Damascus
1686,Deir ez-Zor Air Base,DEZ,OSDZ,Syria,Deire Zor
1687,Bassel Al-Assad International Airport,LTK,OSLK,Syria,Latakia
1688,Palmyra Airport,PMS,OSPR,Syria,Palmyra
1689,Doha International Airport,DIA,OTBD,Qatar,Doha
1690,Canton Island Airport,CIS,PCIS,Kiribati,Canton Island
1691,Rota International Airport,ROP,PGRO,Northern Mariana Islands,Rota
1692,Saipan International Airport,SPN,PGSN,Northern Mariana Islands,Saipan
1693,Andersen Air Force Base,UAM,PGUA,Guam,Andersen
1694,Antonio B. Won Pat International Airport,GUM,PGUM,Guam,Agana
1695,Tinian International Airport,TIQ,PGWT,Northern Mariana Islands,West Tinian
1696,Marshall Islands International Airport,MAJ,PKMJ,Marshall Islands,Majuro
1697,Bucholz Army Air Field,KWA,PKWA,Marshall Islands,Kwajalein
1698,Cassidy International Airport,CXI,PLCH,Kiribati,Kiritimati
1699,Henderson Field,MDY,PMDY,Midway Islands,Midway
1700,Chuuk International Airport,TKK,PTKK,Micronesia,Chuuk
1701,Pohnpei International Airport,PNI,PTPN,Micronesia,Pohnpei
1702,Babelthuap Airport,ROR,PTRO,Palau,Babelthuap
1703,Kosrae International Airport,KSA,PTSA,Micronesia,Kosrae
1704,Yap International Airport,YAP,PTYA,Micronesia,Yap
1705,Kinmen Airport,KNH,RCBS,Taiwan,Kinmen
1706,Taitung Airport,TTT,RCFN,Taiwan,Fengnin
1707,Lyudao Airport,GNI,RCGI,Taiwan,Green Island
1708,Kaohsiung International Airport,KHH,RCKH,Taiwan,Kaohsiung
1709,Chiayi Airport,CYI,RCKU,Taiwan,Chiayi
1710,Lanyu Airport,KYD,RCLY,Taiwan,Lanyu
1711,Taichung Ching Chuang Kang Airport,RMQ,RCMQ,Taiwan,Taichung
1712,Tainan Airport,TNN,RCNN,Taiwan,Tainan
1713,Hsinchu Air Base,HSZ,RCPO,Taiwan,Hsinchu
1714,Makung Airport,MZG,RCQC,Taiwan,Makung
1715,Pingtung North Airport,PIF,RCSQ,Taiwan,Pingtung
1716,Taipei Songshan Airport,TSA,RCSS,Taiwan,Taipei
1717,Taiwan Taoyuan International Airport,TPE,RCTP,Taiwan,Taipei
1718,Wang-an Airport,WOT,RCWA,Taiwan,Wang An
1719,Hualien Airport,HUN,RCYU,Taiwan,Hualien
1720,Narita International Airport,NRT,RJAA,Japan,Tokyo
1721,Matsumoto Airport,MMJ,RJAF,Japan,Matsumoto
1722,Hyakuri Airport,IBR,RJAH,Japan,Ibaraki
1723,Minami Torishima Airport,MUS,RJAM,Japan,Minami Tori Shima
1724,Iwo Jima Airport,IWO,RJAW,Japan,Iwojima
1725,Nanki Shirahama Airport,SHM,RJBD,Japan,Nanki-shirahama
1726,Tokachi-Obihiro Airport,OBO,RJCB,Japan,Obihiro
1727,New Chitose Airport,CTS,RJCC,Japan,Sapporo
1728,Hakodate Airport,HKD,RJCH,Japan,Hakodate
1729,Memanbetsu Airport,MMB,RJCM,Japan,Memanbetsu
1730,Nakashibetsu Airport,SHB,RJCN,Japan,Nakashibetsu
1731,Wakkanai Airport,WKJ,RJCW,Japan,Wakkanai
1732,Iki Airport,IKI,RJDB,Japan,Iki
1733,Yamaguchi Ube Airport,UBJ,RJDC,Japan,Yamaguchi
1734,Tsushima Airport,TSJ,RJDT,Japan,Tsushima
1735,Monbetsu Airport,MBE,RJEB,Japan,Monbetsu
1736,Asahikawa Airport,AKJ,RJEC,Japan,Asahikawa
1737,Okushiri Airport,OIR,RJEO,Japan,Okushiri
1738,Rishiri Airport,RIS,RJER,Japan,Rishiri Island
1739,Yakushima Airport,KUM,RJFC,Japan,Yakushima
1740,Fukue Airport,FUJ,RJFE,Japan,Fukue
1741,Fukuoka Airport,FUK,RJFF,Japan,Fukuoka
1742,New Tanegashima Airport,TNE,RJFG,Japan,Tanegashima
1743,Kagoshima Airport,KOJ,RJFK,Japan,Kagoshima
1744,Miyazaki Airport,KMI,RJFM,Japan,Miyazaki
1745,Oita Airport,OIT,RJFO,Japan,Oita
1746,Kitakyūshū Airport,KKJ,RJFR,Japan,Kitakyushu
1747,Kumamoto Airport,KMJ,RJFT,Japan,Kumamoto
1748,Nagasaki Airport,NGS,RJFU,Japan,Nagasaki
1749,Amami Airport,ASJ,RJKA,Japan,Amami
1750,Okierabu Airport,OKE,RJKB,Japan,Okierabu
1751,Tokunoshima Airport,TKN,RJKN,Japan,Tokunoshima
1752,Fukui Airport,FKJ,RJNF,Japan,Fukui
1753,Gifu Airport,QGU,RJNG,Japan,Gifu
1754,Komatsu Airport,KMQ,RJNK,Japan,Kanazawa
1755,Oki Airport,OKI,RJNO,Japan,Oki Island
1756,Toyama Airport,TOY,RJNT,Japan,Toyama
1757,Hiroshima Airport,HIJ,RJOA,Japan,Hiroshima
1758,Okayama Airport,OKJ,RJOB,Japan,Okayama
1759,Izumo Airport,IZO,RJOC,Japan,Izumo
1760,Miho Yonago Airport,YGJ,RJOH,Japan,Miho
1761,Kōchi Ryōma Airport,KCZ,RJOK,Japan,Kochi
1762,Matsuyama Airport,MYJ,RJOM,Japan,Matsuyama
1763,Osaka International Airport,ITM,RJOO,Japan,Osaka
1764,Tottori Airport,TTJ,RJOR,Japan,Tottori
1765,Tokushima Airport/JMSDF Air Base,TKS,RJOS,Japan,Tokushima
1766,Takamatsu Airport,TAK,RJOT,Japan,Takamatsu
1767,Aomori Airport,AOJ,RJSA,Japan,Aomori
1768,Yamagata Airport,GAJ,RJSC,Japan,Yamagata
1769,Sado Airport,SDS,RJSD,Japan,Sado
1770,Hachinohe Airport,HHE,RJSH,Japan,Hachinoe
1771,Hanamaki Airport,HNA,RJSI,Japan,Hanamaki
1772,Akita Airport,AXT,RJSK,Japan,Akita
1773,Misawa Air Base,MSJ,RJSM,Japan,Misawa
1774,Sendai Airport,SDJ,RJSS,Japan,Sendai
1775,Atsugi Naval Air Facility,NJA,RJTA,Japan,Atsugi
1776,Hachijojima Airport,HAC,RJTH,Japan,Hachijojima
1777,Oshima Airport,OIM,RJTO,Japan,Oshima
1778,Tokyo Haneda International Airport,HND,RJTT,Japan,Tokyo
1779,Yokota Air Base,OKO,RJTY,Japan,Yokota
1780,Gwangju Airport,KWJ,RKJJ,South Korea,Kwangju
1781,Jeon Ju Airport (G-703),CHN,RKJU,South Korea,Jhunju
1782,Yeosu Airport,RSU,RKJY,South Korea,Yeosu
1783,Gangneung Airport (K-18),KAG,RKNN,South Korea,Kangnung
1784,Jeju International Airport,CJU,RKPC,South Korea,Cheju
1785,Jinhae Airbase/Airport (G-813/K-10),CHF,RKPE,South Korea,Chinhae
1786,Gimhae International Airport,PUS,RKPK,South Korea,Busan
1787,Ulsan Airport,USN,RKPU,South Korea,Ulsan
1788,Seoul Air Base (K-16),SSN,RKSM,South Korea,Seoul East
1789,Osan Air Base,OSN,RKSO,South Korea,Osan
1790,Gimpo International Airport,GMP,RKSS,South Korea,Seoul
1791,Suwon Airport,SWU,RKSW,South Korea,Suwon
1792,Pohang Airport (G-815/K-3),KPO,RKTH,South Korea,Pohang
1793,Daegu Airport,TAE,RKTN,South Korea,Taegu
1794,Yecheon Airbase,YEC,RKTY,South Korea,Yechon
1795,Naha Airport,OKA,ROAH,Japan,Okinawa
1796,Kadena Air Base,DNA,RODN,Japan,Kadena
1797,New Ishigaki Airport,ISG,ROIG,Japan,Ishigaki
1798,Kumejima Airport,UEO,ROKJ,Japan,Kumejima
1799,Minami-Daito Airport,MMD,ROMD,Japan,Minami Daito
1800,Miyako Airport,MMY,ROMY,Japan,Miyako
1801,Kitadaito Airport,KTD,RORK,Japan,Kitadaito
1802,Shimojishima Airport,SHI,RORS,Japan,Shimojishima
1803,Tarama Airport,TRA,RORT,Japan,Tarama
1804,Yoron Airport,RNJ,RORY,Japan,Yoron
1805,Yonaguni Airport,OGN,ROYN,Japan,Yonaguni Jima
1806,Ninoy Aquino International Airport,MNL,RPLL,Philippines,Manila
1807,Awang Airport,CBO,RPMC,Philippines,Cotabato
1808,Pagadian Airport,PAG,RPMP,Philippines,Pagadian
1809,General Santos International Airport,GES,RPMR,Philippines,Romblon
1810,Zamboanga International Airport,ZAM,RPMZ,Philippines,Zamboanga
1811,Loakan Airport,BAG,RPUB,Philippines,Baguio
1812,Daet Airport,DTE,RPUD,Philippines,Daet
1813,San Jose Airport,SJI,RPUH,Philippines,San Jose
1814,Mamburao Airport,MBO,RPUM,Philippines,Mamburao
1815,Dr.Juan C. Angara Airport,BQA,RPUR,Philippines,Baler
1816,Daniel Z. Romualdez Airport,TAC,RPVA,Philippines,Tacloban
1817,Bacolod-Silay Airport,BCD,RPVB,Philippines,Bacolod
1818,Sibulan Airport,DGT,RPVD,Philippines,Dumaguete
1819,Godofredo P. Ramos Airport,MPH,RPVE,Philippines,Caticlan
1820,Iloilo International Airport,ILO,RPVI,Philippines,Iloilo
1821,Kalibo International Airport,KLO,RPVK,Philippines,Kalibo
1822,Puerto Princesa Airport,PPS,RPVP,Philippines,Puerto Princesa
1823,Evelio Javier Airport,EUQ,RPVS,Philippines,San Jose
1824,Comodoro Pierrestegui Airport,COC,SAAC,Argentina,Concordia
1825,Gualeguaychu Airport,GHU,SAAG,Argentina,Gualeguaychu
1826,Junin Airport,JNI,SAAJ,Argentina,Junin
1827,General Urquiza Airport,PRA,SAAP,Argentina,Parana
1828,Islas Malvinas Airport,ROS,SAAR,Argentina,Rosario
1829,Sauce Viejo Airport,SFN,SAAV,Argentina,Santa Fe
1830,Jorge Newbery Airpark,AEP,SABE,Argentina,Buenos Aires
1831,Ingeniero Ambrosio Taravella Airport,COR,SACO,Argentina,Cordoba
1832,San Fernando Airport,FDO,SADF,Argentina,San Fernando
1833,La Plata Airport,LPG,SADL,Argentina,La Plata
1834,El Palomar Airport,EPA,SADP,Argentina,El Palomar
1835,Chos Malal Airport,HOS,SAHC,Argentina,Chosmadal
1836,Dr. Arturo H. Illia Airport,GNR,SAHR,Argentina,Fuerte Gral Roca
1837,El Plumerillo Airport,MDZ,SAME,Argentina,Mendoza
1838,Comodoro D.R. Salomón Airport,LGS,SAMM,Argentina,Malargue
1839,Suboficial Ay Santiago Germano Airport,AFA,SAMR,Argentina,San Rafael
1840,Catamarca Airport,CTC,SANC,Argentina,Catamarca
